5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/10/2006 0:00,46,1,100,2000
1/10/2006 0:15,41,1,100,2000
1/10/2006 0:30,42,1,100,2000
1/10/2006 0:45,36,1,100,2000
1/10/2006 1:00,26,1,100,2000
1/10/2006 1:15,26,1,100,2000
1/10/2006 1:30,19,1,100,2000
1/10/2006 1:45,24,1,100,2000
1/10/2006 2:00,21,1,100,2000
1/10/2006 2:15,12,1,100,2000
1/10/2006 2:30,7,1,100,2000
1/10/2006 2:45,14,1,100,2000
1/10/2006 3:00,20,1,100,2000
1/10/2006 3:15,13,1,100,2000
1/10/2006 3:30,11,1,100,2000
1/10/2006 3:45,9,1,100,2000
1/10/2006 4:00,13,1,100,2000
1/10/2006 4:15,6,1,100,2000
1/10/2006 4:30,8,1,100,2000
1/10/2006 4:45,9,1,100,2000
1/10/2006 5:00,9,1,100,2000
1/10/2006 5:15,12,1,100,2000
1/10/2006 5:30,21,1,100,2000
1/10/2006 5:45,13,1,100,2000
1/10/2006 6:00,13,1,100,2000
1/10/2006 6:15,28,1,100,2000
1/10/2006 6:30,32,1,100,2000
1/10/2006 6:45,35,1,100,2000
1/10/2006 7:00,46,1,100,2000
1/10/2006 7:15,49,1,100,2000
1/10/2006 7:30,57,1,100,2000
1/10/2006 7:45,50,1,100,2000
1/10/2006 8:00,49,1,100,2000
1/10/2006 8:15,55,1,100,2000
1/10/2006 8:30,70,1,100,2000
1/10/2006 8:45,100,1,100,2000
1/10/2006 9:00,123,1,100,2000
1/10/2006 9:15,128,1,100,2000
1/10/2006 9:30,164,1,100,2000
1/10/2006 9:45,205,1,100,2000
1/10/2006 10:00,188,1,100,2000
1/10/2006 10:15,181,1,100,2000
1/10/2006 10:30,184,1,100,2000
1/10/2006 10:45,181,1,100,2000
1/10/2006 11:00,187,1,100,2000
1/10/2006 11:15,190,1,100,2000
1/10/2006 11:30,215,1,100,2000
1/10/2006 11:45,205,1,100,2000
1/10/2006 12:00,202,1,100,2000
1/10/2006 12:15,219,1,100,2000
1/10/2006 12:30,213,1,100,2000
1/10/2006 12:45,248,1,100,2000
1/10/2006 13:00,239,1,100,2000
1/10/2006 13:15,189,1,100,2000
1/10/2006 13:30,194,1,100,2000
1/10/2006 13:45,208,1,100,2000
1/10/2006 14:00,226,1,100,2000
1/10/2006 14:15,232,1,100,2000
1/10/2006 14:30,182,1,100,2000
1/10/2006 14:45,158,1,100,2000
1/10/2006 15:00,211,1,100,2000
1/10/2006 15:15,182,1,100,2000
1/10/2006 15:30,177,1,100,2000
1/10/2006 15:45,185,1,100,2000
1/10/2006 16:00,183,1,100,2000
1/10/2006 16:15,187,1,100,2000
1/10/2006 16:30,153,1,100,2000
1/10/2006 16:45,177,1,100,2000
1/10/2006 17:00,192,1,100,2000
1/10/2006 17:15,175,1,100,2000
1/10/2006 17:30,166,1,100,2000
1/10/2006 17:45,155,1,100,2000
1/10/2006 18:00,171,1,100,2000
1/10/2006 18:15,156,1,100,2000
1/10/2006 18:30,101,1,100,2000
1/10/2006 18:45,98,1,100,2000
1/10/2006 19:00,96,1,100,2000
