5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/10/2006 0:00,22,1,100,3804
1/10/2006 0:15,21,1,100,3804
1/10/2006 0:30,24,1,100,3804
1/10/2006 0:45,24,1,100,3804
1/10/2006 1:00,13,1,100,3804
1/10/2006 1:15,5,1,100,3804
1/10/2006 1:30,11,1,100,3804
1/10/2006 1:45,14,1,100,3804
1/10/2006 2:00,7,1,100,3804
1/10/2006 2:15,7,1,100,3804
1/10/2006 2:30,7,1,100,3804
1/10/2006 2:45,5,1,100,3804
1/10/2006 3:00,5,1,100,3804
1/10/2006 3:15,3,1,100,3804
1/10/2006 3:30,5,1,100,3804
1/10/2006 3:45,0,1,100,3804
1/10/2006 4:00,1,1,100,3804
1/10/2006 4:15,2,1,100,3804
1/10/2006 4:30,2,1,100,3804
1/10/2006 4:45,7,1,100,3804
1/10/2006 5:00,2,1,100,3804
1/10/2006 5:15,2,1,100,3804
1/10/2006 5:30,7,1,100,3804
1/10/2006 5:45,4,1,100,3804
1/10/2006 6:00,2,1,100,3804
1/10/2006 6:15,10,1,100,3804
1/10/2006 6:30,17,1,100,3804
1/10/2006 6:45,16,1,100,3804
1/10/2006 7:00,16,1,100,3804
1/10/2006 7:15,23,1,100,3804
1/10/2006 7:30,21,1,100,3804
1/10/2006 7:45,35,1,100,3804
1/10/2006 8:00,20,1,100,3804
1/10/2006 8:15,30,1,100,3804
1/10/2006 8:30,46,1,100,3804
1/10/2006 8:45,65,1,100,3804
1/10/2006 9:00,53,1,100,3804
1/10/2006 9:15,76,1,100,3804
1/10/2006 9:30,88,1,100,3804
1/10/2006 9:45,91,1,100,3804
1/10/2006 10:00,97,1,100,3804
1/10/2006 10:15,114,1,100,3804
1/10/2006 10:30,116,1,100,3804
1/10/2006 10:45,129,1,100,3804
1/10/2006 11:00,132,1,100,3804
1/10/2006 11:15,103,1,100,3804
1/10/2006 11:30,112,1,100,3804
1/10/2006 11:45,135,1,100,3804
1/10/2006 12:00,115,1,100,3804
1/10/2006 12:15,128,1,100,3804
1/10/2006 12:30,145,1,100,3804
1/10/2006 12:45,127,1,100,3804
1/10/2006 13:00,120,1,100,3804
1/10/2006 13:15,110,1,100,3804
1/10/2006 13:30,131,1,100,3804
1/10/2006 13:45,134,1,100,3804
1/10/2006 14:00,119,1,100,3804
1/10/2006 14:15,109,1,100,3804
1/10/2006 14:30,123,1,100,3804
1/10/2006 14:45,103,1,100,3804
1/10/2006 15:00,104,1,100,3804
1/10/2006 15:15,118,1,100,3804
1/10/2006 15:30,103,1,100,3804
1/10/2006 15:45,103,1,100,3804
1/10/2006 16:00,118,1,100,3804
1/10/2006 16:15,117,1,100,3804
1/10/2006 16:30,100,1,100,3804
1/10/2006 16:45,118,1,100,3804
1/10/2006 17:00,111,1,100,3804
1/10/2006 17:15,118,1,100,3804
1/10/2006 17:30,106,1,100,3804
1/10/2006 17:45,110,1,100,3804
1/10/2006 18:00,85,1,100,3804
1/10/2006 18:15,104,1,100,3804
1/10/2006 18:30,67,1,100,3804
1/10/2006 18:45,86,1,100,3804
1/10/2006 19:00,69,1,100,3804
1/10/2006 19:15,46,1,100,3804
1/10/2006 19:30,57,1,100,3804
1/10/2006 19:45,49,1,100,3804
1/10/2006 20:00,40,1,100,3804
1/10/2006 20:15,38,1,100,3804
1/10/2006 20:30,35,1,100,3804
1/10/2006 20:45,40,1,100,3804
1/10/2006 21:00,38,1,100,3804
1/10/2006 21:15,42,1,100,3804
1/10/2006 21:30,38,1,100,3804
1/10/2006 21:45,32,1,100,3804
1/10/2006 22:00,19,1,100,3804
1/10/2006 22:15,20,1,100,3804
1/10/2006 22:30,21,1,100,3804
1/10/2006 22:45,19,1,100,3804
1/10/2006 23:00,13,1,100,3804
1/10/2006 23:15,14,1,100,3804
1/10/2006 23:30,5,1,100,3804
1/10/2006 23:45,12,1,100,3804
2/10/2006 0:00,4,1,100,3804
2/10/2006 0:15,5,1,100,3804
2/10/2006 0:30,2,1,100,3804
2/10/2006 0:45,2,1,100,3804
2/10/2006 1:00,2,1,100,3804
2/10/2006 1:15,6,1,100,3804
2/10/2006 1:30,0,1,100,3804
2/10/2006 1:45,3,1,100,3804
2/10/2006 2:00,1,1,100,3804
2/10/2006 2:15,1,1,100,3804
2/10/2006 2:30,1,1,100,3804
2/10/2006 2:45,1,1,100,3804
2/10/2006 3:00,0,1,100,3804
2/10/2006 3:15,0,1,100,3804
2/10/2006 3:30,0,1,100,3804
2/10/2006 3:45,1,1,100,3804
2/10/2006 4:00,0,1,100,3804
2/10/2006 4:15,1,1,100,3804
2/10/2006 4:30,1,1,100,3804
2/10/2006 4:45,2,1,100,3804
2/10/2006 5:00,5,1,100,3804
2/10/2006 5:15,8,1,100,3804
