5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/10/2006 0:00,32,1,100,3002
1/10/2006 0:15,69,1,100,3002
1/10/2006 0:30,46,1,100,3002
1/10/2006 0:45,41,1,100,3002
1/10/2006 1:00,31,1,100,3002
1/10/2006 1:15,29,1,100,3002
1/10/2006 1:30,12,1,100,3002
1/10/2006 1:45,19,1,100,3002
1/10/2006 2:00,11,1,100,3002
1/10/2006 2:15,26,1,100,3002
1/10/2006 2:30,15,1,100,3002
1/10/2006 2:45,7,1,100,3002
1/10/2006 3:00,15,1,100,3002
1/10/2006 3:15,10,1,100,3002
1/10/2006 3:30,9,1,100,3002
1/10/2006 3:45,6,1,100,3002
1/10/2006 4:00,13,1,100,3002
1/10/2006 4:15,10,1,100,3002
1/10/2006 4:30,9,1,100,3002
1/10/2006 4:45,9,1,100,3002
1/10/2006 5:00,8,1,100,3002
1/10/2006 5:15,10,1,100,3002
1/10/2006 5:30,12,1,100,3002
1/10/2006 5:45,21,1,100,3002
1/10/2006 6:00,16,1,100,3002
1/10/2006 6:15,22,1,100,3002
1/10/2006 6:30,22,1,100,3002
1/10/2006 6:45,33,1,100,3002
1/10/2006 7:00,27,1,100,3002
1/10/2006 7:15,37,1,100,3002
1/10/2006 7:30,36,1,100,3002
1/10/2006 7:45,43,1,100,3002
1/10/2006 8:00,43,1,100,3002
1/10/2006 8:15,55,1,100,3002
1/10/2006 8:30,89,1,100,3002
1/10/2006 8:45,79,1,100,3002
1/10/2006 9:00,79,1,100,3002
1/10/2006 9:15,94,1,100,3002
1/10/2006 9:30,118,1,100,3002
1/10/2006 9:45,147,1,100,3002
1/10/2006 10:00,142,1,100,3002
1/10/2006 10:15,133,1,100,3002
1/10/2006 10:30,171,1,100,3002
1/10/2006 10:45,159,1,100,3002
1/10/2006 11:00,143,1,100,3002
1/10/2006 11:15,160,1,100,3002
1/10/2006 11:30,162,1,100,3002
1/10/2006 11:45,163,1,100,3002
1/10/2006 12:00,152,1,100,3002
1/10/2006 12:15,181,1,100,3002
1/10/2006 12:30,205,1,100,3002
1/10/2006 12:45,176,1,100,3002
1/10/2006 13:00,171,1,100,3002
1/10/2006 13:15,169,1,100,3002
1/10/2006 13:30,147,1,100,3002
1/10/2006 13:45,160,1,100,3002
1/10/2006 14:00,173,1,100,3002
1/10/2006 14:15,175,1,100,3002
1/10/2006 14:30,154,1,100,3002
1/10/2006 14:45,157,1,100,3002
1/10/2006 15:00,166,1,100,3002
1/10/2006 15:15,165,1,100,3002
1/10/2006 15:30,141,1,100,3002
1/10/2006 15:45,137,1,100,3002
1/10/2006 16:00,164,1,100,3002
1/10/2006 16:15,145,1,100,3002
1/10/2006 16:30,190,1,100,3002
1/10/2006 16:45,184,1,100,3002
